Username,Created_at,Text,Label,Score
DelPatricia19,2020-10-29 20:56:53,cidade gente quer pessoas todas idades ocupando espacos publicos esportes lazer area,neutral,0.0
DelPatricia19,2020-10-29 19:16:02,hoje dia receber carinho voces comite partir h chega av antonio g,positive,0.610904
DelPatricia19,2020-10-29 15:54:20,hoje sbpc promoverao debate virtual convido voces acompanharem ocasiao ap,neutral,0.0
DelPatricia19,2020-10-29 13:31:42,campo grande tambem ta fechado delegada vem gente nesse movimento,negative,-0.284067
DelPatricia19,2020-10-28 23:58:28,mudanca recife quer precisa ruas seguras transporte qualidade combate corrupcao fim,neutral,0.0
DelPatricia19,2020-10-28 20:39:38,desde primeiro dia prefeitura iremos quebrar caixa preta tirar sujeira debaixo tapete,negative,-0.968166
DelPatricia19,2020-10-28 18:57:02,desejo devolver tranquilidade recifenses desde ja comecamos tracar estrategias seguranc,neutral,0.0
DelPatricia19,2020-10-28 13:44:32,voces pediram agora materiais campanha tambem estao disponiveis zona norte veja endereco per,neutral,0.0
DelPatricia19,2020-10-28 12:41:57,agradecemos confianca francisco importante neste momento vamos mudar cara recife vamos juntos,positive,0.829522
DelPatricia19,2020-10-27 23:30:06,carros motocicletas bandeiras muita vontade mudar fizemos moto carreata bairros campin,neutral,0.0
DelPatricia19,2020-10-27 22:12:17,sobre empresarios desejamos tornar estrada menos ardua linda parceria,positive,0.922584
DelPatricia19,2020-10-27 22:07:45,dia novembro vamos mostrar juntos podemos mudar recife faltam apenas dias voce votar,positive,0.797511
DelPatricia19,2020-10-27 21:07:58,vamos trabalhar desburocratizar processos,neutral,0.0
DelPatricia19,2020-10-27 21:00:46,gente chance entrar prefeitura porta frente ter feito acordos escusos chanc,neutral,0.0
DelPatricia19,2020-10-27 20:59:52,empreendedor parceiro area publica menos deveria ser,neutral,0.0
DelPatricia19,2020-10-27 20:55:21,todos irmaos pautados caminho educacao unica alternativa passar t,neutral,0.0
DelPatricia19,2020-10-27 20:47:15,nessa campanha revivendo via delegada bairro pessoas vivendo lama enquanto prefeitura ar,neutral,0.0
DelPatricia19,2020-10-27 20:46:40,gestao ha anos poder ja mostrou veio servir si mesma pessoa estao orbita,negative,-0.746037
DelPatricia19,2020-10-27 20:24:25,macaxeira casa amarela tambem estao vibrando gente energia carreata movimentou,neutral,0.0
DelPatricia19,2020-10-27 18:43:17,cada voto delegada passo rumo mudanca verdade faca voto valer pena,negative,-0.453494
DelPatricia19,2020-10-27 14:53:49,rua mocas rua regeneracao marcilio dias todos locais onde passamos durante carreata,negative,-0.728214
DelPatricia19,2020-10-27 13:43:25,votar escolher gestao tera zelo dinheiro publico dar basta desvios milionarios enquant,neutral,0.0
DelPatricia19,2020-10-26 23:54:50,todos lugares onde passei sempre deixei legado positivo populacao prefeitura nao sera diferent,negative,-0.485591
DelPatricia19,2020-10-26 23:00:45,queremos populacao independente passa empregabilidade,neutral,0.0
DelPatricia19,2020-10-26 22:48:01,gente merece ter chance voltar andar seguranca qualidade vida cidade,positive,0.866775
DelPatricia19,2020-10-26 22:45:48,minimo pessoa deve ter pagar passagem transporte qualidade pessoa ira cobrar,neutral,0.0
DelPatricia19,2020-10-26 22:31:05,mulher nao poderia nunca deixar representar mulheres politica politicas voltadas,negative,-0.770741
DelPatricia19,2020-10-26 14:05:58,vamos juntos agradecemos apoio,positive,0.952919
DelPatricia19,2020-10-26 13:45:10,conto voces fundao campina barreto hoje noite vamos fazer moto carreata linda rumo mudanca,positive,0.841312
DelPatricia19,2020-10-26 11:29:14,agradecemos estar conosco sabrina importante pra vamos juntas,positive,0.77963
DelPatricia19,2020-10-26 11:12:42,vamos juntas agradecemos estar conosco,positive,0.805846
DelPatricia19,2020-10-26 11:12:10,vamos juntos,positive,0.905184
DelPatricia19,2020-10-25 23:55:48,democracia nao existe opcoes sao sempre mesmas mudanca verdade maos,negative,-0.713152
DelPatricia19,2020-10-25 23:11:33,morros terao atencao especial gestao apoio lindo espontaneo recebemos mot,positive,0.790212
DelPatricia19,2020-10-25 21:40:43,vamos juntos agradecemos carinho apoio voces importante,positive,0.983645
DelPatricia19,2020-10-25 20:02:31,vamos firmes caminhada,positive,0.823173
DelPatricia19,2020-10-25 20:02:11,vamos juntas sandra agradecemos apoio,positive,0.89702
DelPatricia19,2020-10-25 14:44:09,vamos juntas marcia agradecemos apoio,positive,0.96052
DelPatricia19,2020-10-24 22:56:16,alguem macaxeira casa amarela ai olha onde vai passar domingo,negative,-0.495075
DelPatricia19,2020-10-24 22:51:41,vamos juntos,positive,0.905184
DelPatricia19,2020-10-24 22:51:02,agradecemos apoio confianca importante neste momento vamos firmes,positive,0.923933
DelPatricia19,2020-10-24 22:16:23,brasilia teimosa sentindo perto crescimento apoio voces seguimos caminhada conversando,positive,0.904433
DelPatricia19,2020-10-24 19:43:05,daqui pouco encontramos brasilia teimosa vem caminhar gente conversar sobre propost,negative,-0.41508
DelPatricia19,2020-10-24 19:20:11,ivanildo queremos conhecer cada canto recife continua acompanhando saber onde serao p,positive,0.596931
DelPatricia19,2020-10-24 17:37:41,lindo ver mustardinha san martin ruas calcadas lojas todos passavam vieram acompa,positive,0.907822
DelPatricia19,2020-10-24 15:58:38,post agradecimento todos estao apoiando campanha sentimento mudanca vamos,positive,0.557425
DelPatricia19,2020-10-24 15:05:08,carreata virada aconteceu ontem ruas toto alto bela vista jardim planalto so confirmou qu,positive,0.799203
DelPatricia19,2020-10-24 10:39:43,vamos juntas agradecemos estar conosco,positive,0.805846
DelPatricia19,2020-10-23 23:40:24,agradecemos confianca eliane importante nesse momento vamos juntos,positive,0.934781
DelPatricia19,2020-10-23 23:36:36,vamos juntos,positive,0.905184
DelPatricia19,2020-10-23 23:32:17,vamos juntos,positive,0.905184
DelPatricia19,2020-10-23 21:04:50,forca mudanca seguimos hoje moto carreata ruas toto jardim planalto alto bela vista,positive,0.833035
DelPatricia19,2020-10-23 19:56:31,chegou hora recife valorizar motoristas aplicativo tanto auxiliam populacao transporte diario,neutral,0.0
DelPatricia19,2020-10-23 19:42:43,vamos firmes agradecemos estar conosco,positive,0.787091
DelPatricia19,2020-10-23 17:07:56,vamos juntos,positive,0.905184
DelPatricia19,2020-10-23 17:04:15,agradecemos confianca rogerio importante neste momento vamos firmes caminhada,positive,0.879816
DelPatricia19,2020-10-23 15:25:09,pesquisas so comprovam ninguem segura delegada agora hora espalhar virada usando hashatg,negative,-0.572117
DelPatricia19,2020-10-23 01:41:31,assumir prefeitura lembrarei dia hoje comigo virada mudou historia r,positive,0.964928
DelPatricia19,2020-10-22 23:10:30,subiu vez delegada patricia cresce pontos rumo segundo turno sabe amigo quer muda,neutral,0.0
DelPatricia19,2020-10-22 22:34:09,rt vira vira vira virou ja empatados donos poder,negative,-0.770318
DelPatricia19,2020-10-22 22:31:38,arrecadacao gestao deve ser impostos nao multas nao podemos lucrar cima cidadaos,negative,-0.812885
DelPatricia19,2020-10-22 22:29:42,gestao faremos licitacao transportes publicos conforme lei ja termo dessas licitacoes vamos,neutral,0.0
DelPatricia19,2020-10-22 22:21:17,gente quer pessoas voltem morar centro recife hoje muitos predios sao usado area comercial,neutral,0.0
DelPatricia19,2020-10-22 22:07:56,gente quer cidade resplandeca natureza poder publico faca parte nisso,negative,-0.523882
DelPatricia19,2020-10-22 21:57:43,rt juventude ih faz data gente usava resifilis venerea brasileira boa ideia vamos retomar,positive,0.783088
DelPatricia19,2020-10-22 21:40:38,vamos juntos luiz agradecemos estar conosco,positive,0.81144
DelPatricia19,2020-10-22 16:54:34,desafio voce leve amigo quinta comite vamos juntos fortalecer voce cham,positive,0.922765
DelPatricia19,2020-10-22 14:36:43,durante descap prendemos primeira vez prefeito exercicio cargo devolvemos r milhoes cofres,neutral,0.0
DelPatricia19,2020-10-22 14:35:52,prefeitura vai funcionar moderna economica eficiente,neutral,0.0
DelPatricia19,2020-10-22 14:34:56,precisamos ampliar combate corrupcao recuperar credibilidade politica,neutral,0.0
DelPatricia19,2020-10-22 14:34:02,comunidade bueiro dificil conter revolta pessoas moram lado esgoto nao energia el,negative,-0.895903
DelPatricia19,2020-10-22 14:30:56,trabalhei anos delegacia bairro vi outros candidatos nao viram vi violencia vi mae dividin,negative,-0.800911
DelPatricia19,2020-10-22 14:30:09,trajetoria nao trajetoria carreira politica to aqui cidada ta aqui melhor,positive,0.707111
DelPatricia19,2020-10-22 11:30:21,vamos firmes caminhada obrigada apoio waldemir,positive,0.878664
DelPatricia19,2020-10-22 01:52:45,ruas alto santa terezinha tomadas vede roxo campanha nessa quarta irei retibuir,negative,-0.419902
DelPatricia19,2020-10-21 23:47:54,barqueata marcou compromisso preservar cuidar rio capibaribe vamos unir esforcos evitar,neutral,0.0
DelPatricia19,2020-10-21 21:21:40,tarde especial comunidade rio azul hoje caminhada contou presenca moradores trouxera,neutral,0.0
DelPatricia19,2020-10-21 18:34:21,nenhuma secretaria sera extinta gestao vamos aglutinar pautas dialogam si primeira v,neutral,0.0
DelPatricia19,2020-10-21 16:59:07,dia comecou rio capibaribe primeira barqueata tarde caminhada comunidade rio azul,neutral,0.0
DelPatricia19,2020-10-21 12:35:49,cada semana vamos espalhando cantos cidade hoje barqueata saindo agora c,positive,0.383746
DelPatricia19,2020-10-20 23:55:55,janeiro comecarei auditoria gastos prefeitura gestao transparente zela dinheiro publ,neutral,0.0
DelPatricia19,2020-10-20 20:15:43,convido voces acompanharem live facebook,positive,0.937042
DelPatricia19,2020-10-20 19:36:24,mudar cidade nao preciso ter material campanha vamos libertar recife raca,neutral,0.0
DelPatricia19,2020-10-20 16:51:38,base comercio local populacao precisa ser fortalecida,neutral,0.0
DelPatricia19,2020-10-20 16:44:00,ja existe camera multar nao precisa dois guardas cttu cada esquina propria guarda nao satis,negative,-0.879766
DelPatricia19,2020-10-20 16:43:32,primeira vez prefeitura secretaria economia criativa,positive,0.635661
DelPatricia19,2020-10-20 15:35:56,daqui pouco entraremos vivo youtube,positive,0.759305
DelPatricia19,2020-10-19 23:40:14,quanto crescemos pesquisas cresce desespero contra fake news nada melhor verdade,negative,-0.803508
DelPatricia19,2020-10-19 23:13:43,vamos juntos thiago agradecemos apoio,positive,0.914749
DelPatricia19,2020-10-19 22:42:50,agradecemos confianca isaias vamos juntos,positive,0.910582
DelPatricia19,2020-10-19 22:41:45,agradecemos confianca abel vamos juntos,positive,0.775313
DelPatricia19,2020-10-19 22:41:07,agradecemos confianca apoio jessy vamos juntas,positive,0.929892
DelPatricia19,2020-10-19 22:40:36,vamos juntas jessy agradecemos estar conosco,positive,0.867311
DelPatricia19,2020-10-19 22:20:07,ta ruas ta cabeca pessoas ta boca povo ta todo lugar numero mudanca del,negative,-0.759059
DelPatricia19,2020-10-19 21:48:09,partir janeiro pode ter certeza nenhum centavo sera desviado prefeitura zelo,neutral,0.0
DelPatricia19,2020-10-19 21:48:05,campanha representa luta pessoas liberar recife voce mora ipsep lagoa araca,neutral,0.0
DelPatricia19,2020-10-19 21:47:29,desejamos cidade possa progredir junto empreendedor,neutral,0.0
DelPatricia19,2020-10-19 21:33:07,cidade grande vocacao tecnologia ainda nao bem aproveitada,positive,0.82325
DelPatricia19,2020-10-19 21:31:05,transporte publico nao favor estado municipio pessoa pagando cliente servico qu,negative,-0.832568
DelPatricia19,2020-10-19 20:11:06,ouvindo comerciantes tambem circula ruas pensamos caminhos ocupar centro recife v,positive,0.600497
DelPatricia19,2020-10-19 17:15:53,agradecemos anotamos sugestao vanessa,positive,0.803003
DelPatricia19,2020-10-19 17:14:54,continua acompanhando aqui outras redes sempre,positive,0.769866
DelPatricia19,2020-10-19 17:12:07,agradecemos estar conosco isaias vamos juntos,positive,0.838176
DelPatricia19,2020-10-19 14:17:18,nova historia sendo escrita coracao recifenses mudanca gente quer futuro comeca hoj,positive,0.652517
DelPatricia19,2020-10-19 00:08:46,caminhadas mudanca encontro muitas historias motivos seguir garra pipoca nova mascote,positive,0.940367
DelPatricia19,2020-10-18 22:50:58,respeito gratidao medicos sera retornado politicas valorizem profissionais,positive,0.577155
DelPatricia19,2020-10-18 22:23:08,agradecemos confianca jaime importante nesse momento vamos juntos,positive,0.811738
DelPatricia19,2020-10-18 22:22:23,adiciona whatsapp sempre mandamos conteudos la vamos juntos,positive,0.901196
DelPatricia19,2020-10-18 22:06:27,agradecemos confianca vamos firmes nessa caminhada,positive,0.852377
DelPatricia19,2020-10-18 22:05:27,vamos juntos,positive,0.905184
DelPatricia19,2020-10-18 22:03:20,ola guga ai hoje passeata comecou jordao terminou ibura continua,neutral,0.0
DelPatricia19,2020-10-18 20:58:15,hoje apenas alunos rede publica aprendem portugues forma adequada estarao prontos,positive,0.623804
DelPatricia19,2020-10-18 14:53:33,carreata comecou domingo delegada passando ruas jordao imbiribeira ibura urs,neutral,0.0
DelPatricia19,2020-10-18 13:16:58,vice ja concentracao aqui jordao daqui pouco sai carreata vai,negative,-0.679176
DelPatricia19,2020-10-18 10:24:18,ricardo nao comite setubal,neutral,0.0
DelPatricia19,2020-10-18 00:22:07,enquanto fizermos mesmas escolhas historia ira repetir chegou hora mudar,negative,-0.43529
DelPatricia19,2020-10-17 23:02:03,vamos juntos,positive,0.905184
DelPatricia19,2020-10-17 23:01:37,oi joao anotamos agradecemos sugestao continua acompanhando redes,positive,0.670689
DelPatricia19,2020-10-17 23:00:51,ola celmar vamos mandar plano,neutral,0.0
DelPatricia19,2020-10-17 22:59:55,vamos juntos,positive,0.905184
DelPatricia19,2020-10-17 21:19:40,conhece delegada vota delegada olha so bomba hemeterio ta falando sobre patricia,negative,-0.624821
DelPatricia19,2020-10-17 20:17:01,juntos vamos eleger primeira prefeita recife,neutral,0.0
DelPatricia19,2020-10-17 15:31:45,agradecemos apoio confianca voces valdemir vamos juntos nessa caminhada,positive,0.935734
DelPatricia19,2020-10-17 15:28:35,ola rogerio vamos estar hoje jardim sao paulo h,positive,0.682692
DelPatricia19,2020-10-17 15:10:46,agradecemos confi,positive,0.621046
DelPatricia19,2020-10-17 12:29:25,vamos juntos fausto agradecemos estar conosco,positive,0.747051
DelPatricia19,2020-10-16 23:50:37,durante maior crise saude ultimos tempos prefeitura virou caso policia colocar fim abs,negative,-0.772181
DelPatricia19,2020-10-16 21:50:59,gente vai recuperar situacao financeira prefeitura penalizar populacao,negative,-0.763027
DelPatricia19,2020-10-16 21:37:56,cidade abandona cultura cidade costas historia,neutral,0.0
DelPatricia19,2020-10-16 21:35:37,quero recuperar compromisso cidade trabalhe pessoas nao gestao trabalhe si m,negative,-0.816082
DelPatricia19,2020-10-16 21:29:30,divida grande gratidao povo recife quero retribuir trabalho,positive,0.925582
DelPatricia19,2020-10-16 21:07:31,instantes entramos vivo youtube,positive,0.437888
DelPatricia19,2020-10-16 15:30:18,hora fechar delegada vamos tomar ruas jordao imbiribeira ibura urs fortalecer campan,neutral,0.0
DelPatricia19,2020-10-16 13:07:59,multidao subiu ladeira rua severino acompanhar motocarreata delegada alto jose pinho vi,neutral,0.0
DelPatricia19,2020-10-16 12:49:51,virada ja comecou,positive,0.443239
DelPatricia19,2020-10-16 12:46:41,rt virando rumo segundo turno,negative,-0.584498
DelPatricia19,2020-10-16 00:52:11,mudanca forca incomparavel agora conto cada voces virarmos votos mud,positive,0.696239
DelPatricia19,2020-10-16 00:01:38,sabe amigo parente vizinho quer mudanca ainda nao decidiu vota delegada chegou ho,negative,-0.76686
DelPatricia19,2020-10-15 18:27:53,vamos juntos agradecemos estar conosco,positive,0.808326
DelPatricia19,2020-10-15 18:27:37,vamos juntos,positive,0.905184
DelPatricia19,2020-10-15 17:27:14,gostinho orgulho tempos professora epoca ensinei tambem aprendi licoes c,positive,0.992411
DelPatricia19,2020-10-15 13:29:48,seguimos campanha lisa feita garra primeiro compromisso manha panfletagem proximo comi,positive,0.649757
DelPatricia19,2020-10-14 23:07:04,ontem caminhamos encontro moradores ipsep receberam forma calorosa semana,positive,0.809343
DelPatricia19,2020-10-14 19:32:12,ta hora alto jose pinho fechar delegada convide amigo comentarios motocarreata,negative,-0.690321
DelPatricia19,2020-10-14 18:32:44,agradecemos contamos voce nessa caminhada,positive,0.910872
DelPatricia19,2020-10-14 14:00:42,vontade ser prefeita porque assim maioria pessoas recife nao aguento conviver co,negative,-0.977236
